day_of_year,hours_of_use,daily_use,sensor_type_strong,sensor_type_medium,sensor_type_weak,ac_type_central,ac_type_split,ac_type_window,ac_type_portable,maintenance_needed
36,5,12,False,False,True,False,True,False,False,1
26,10,9,False,False,True,False,False,True,False,0
182,13,12,False,True,False,False,True,False,False,1
113,14,5,False,True,False,False,True,False,False,0
115,18,6,False,False,True,False,True,False,False,0
166,4,12,False,True,False,False,False,False,True,0
153,5,11,True,False,False,False,True,False,False,1
150,0,7,True,False,False,False,True,False,False,0
272,17,7,False,False,True,False,False,False,True,1
135,2,11,False,True,False,False,True,False,False,0
279,9,11,False,False,True,False,False,False,True,0
154,5,1,True,False,False,False,True,False,False,1
141,0,1,True,False,False,False,False,True,False,0
288,19,9,False,True,False,False,False,True,False,1
47,16,12,True,False,False,False,True,False,False,0
308,4,10,True,False,False,False,True,False,False,0
226,12,6,False,False,True,False,False,False,True,1
164,6,4,True,False,False,False,False,True,False,1
295,22,10,False,True,False,False,False,True,False,1
4,12,11,False,True,False,False,False,False,True,1
84,1,5,False,False,True,False,False,True,False,1
8,13,2,True,False,False,False,True,False,False,1
32,15,6,False,False,True,True,False,False,False,0
266,11,10,True,False,False,False,True,False,False,1
293,9,10,False,True,False,False,True,False,False,1
122,19,2,False,True,False,False,False,False,True,1
281,23,6,False,True,False,False,False,False,True,0
59,8,11,False,True,False,False,False,False,True,1
239,8,1,False,True,False,True,False,False,False,1
284,22,3,False,True,False,False,True,False,False,1
112,17,12,False,False,True,True,False,False,False,1
342,0,7,False,True,False,False,False,True,False,1
176,16,5,False,True,False,False,False,False,True,0
77,4,6,False,False,True,False,True,False,False,1
314,23,8,False,False,True,True,False,False,False,0
296,4,4,False,True,False,True,False,False,False,0
163,22,10,False,True,False,True,False,False,False,1
287,23,4,True,False,False,False,False,True,False,0
29,6,8,False,False,True,False,True,False,False,1
342,16,5,True,False,False,False,False,True,False,0
257,16,3,True,False,False,False,False,True,False,0
86,3,2,True,False,False,False,False,True,False,0
167,7,4,False,False,True,True,False,False,False,0
19,12,3,False,False,True,False,False,False,True,0
248,11,1,True,False,False,False,False,False,True,1
76,22,11,True,False,False,True,False,False,False,1
224,19,7,False,False,True,False,True,False,False,1
327,18,11,False,True,False,False,False,True,False,1
12,18,10,False,True,False,False,False,False,True,1
53,19,3,False,True,False,False,False,True,False,1
254,1,10,False,True,False,False,True,False,False,0
149,23,6,False,False,True,False,False,True,False,1
205,5,2,True,False,False,False,False,False,True,0
343,19,12,False,False,True,False,False,False,True,1
117,23,6,False,False,True,True,False,False,False,1
129,13,1,False,True,False,False,False,False,True,1
283,0,7,True,False,False,True,False,False,False,1
148,16,3,False,False,True,False,True,False,False,0
333,19,8,True,False,False,False,False,True,False,0
138,1,11,False,False,True,False,False,True,False,1
197,19,1,True,False,False,False,True,False,False,1
13,22,5,False,False,True,False,False,True,False,1
138,18,8,True,False,False,True,False,False,False,1
242,2,10,False,True,False,False,True,False,False,0
352,21,11,True,False,False,True,False,False,False,0
344,12,5,False,False,True,False,False,True,False,0
152,12,3,False,True,False,False,False,False,True,1
136,19,1,True,False,False,True,False,False,False,0
8,19,1,False,False,True,True,False,False,False,0
360,20,3,False,True,False,False,False,True,False,0
161,15,10,False,True,False,False,False,True,False,0
65,14,12,False,True,False,True,False,False,False,1
258,0,8,False,True,False,False,True,False,False,0
269,6,11,True,False,False,True,False,False,False,0
352,16,3,False,False,True,False,True,False,False,1
152,3,5,False,True,False,True,False,False,False,0
101,22,9,False,True,False,False,True,False,False,1
296,23,9,True,False,False,False,True,False,False,1
99,1,7,True,False,False,False,True,False,False,0
214,12,4,False,False,True,True,False,False,False,0
63,9,3,False,False,True,False,False,False,True,0
66,20,10,False,True,False,False,False,True,False,0
31,7,2,False,True,False,False,True,False,False,0
280,21,6,True,False,False,True,False,False,False,1
195,12,2,True,False,False,False,True,False,False,1
355,4,6,True,False,False,True,False,False,False,0
72,19,8,False,False,True,False,False,True,False,1
365,3,5,False,True,False,False,False,False,True,1
146,7,2,False,False,True,False,False,True,False,1
165,20,6,True,False,False,False,True,False,False,0
302,11,2,False,True,False,False,False,False,True,1
3,8,7,False,False,True,False,False,True,False,1
66,2,10,True,False,False,False,True,False,False,1
183,16,5,False,True,False,False,True,False,False,1
239,8,6,False,True,False,False,False,True,False,0
232,11,7,False,False,True,True,False,False,False,0
262,23,6,False,True,False,False,True,False,False,1
94,22,8,False,False,True,False,True,False,False,1
161,4,5,False,False,True,False,False,True,False,0
129,5,6,True,False,False,False,True,False,False,1
103,20,12,False,True,False,False,True,False,False,1
361,23,9,True,False,False,True,False,False,False,1
166,0,12,False,False,True,True,False,False,False,1
175,16,12,False,False,True,True,False,False,False,1
120,10,5,True,False,False,True,False,False,False,0
343,9,9,False,True,False,False,False,False,True,0
82,6,1,False,False,True,False,True,False,False,1
66,20,6,True,False,False,False,False,False,True,1
320,17,9,False,False,True,True,False,False,False,0
63,23,2,False,False,True,True,False,False,False,0
207,2,12,True,False,False,False,False,True,False,1
292,12,11,False,False,True,False,False,False,True,0
346,0,5,False,True,False,False,False,False,True,0
27,20,11,False,False,True,False,False,False,True,1
97,10,1,False,False,True,True,False,False,False,0
307,5,9,False,True,False,False,True,False,False,0
349,9,12,False,False,True,False,False,True,False,1
162,6,7,False,False,True,False,False,True,False,1
264,18,5,True,False,False,False,False,True,False,0
202,7,6,True,False,False,False,True,False,False,0
57,23,3,False,True,False,False,False,True,False,1
252,14,8,True,False,False,True,False,False,False,0
295,5,2,False,False,True,False,False,True,False,0
127,20,7,False,True,False,False,True,False,False,1
295,13,1,False,True,False,False,True,False,False,0
71,2,2,False,False,True,False,False,True,False,1
118,19,4,False,True,False,False,False,False,True,0
356,13,7,False,False,True,False,False,True,False,1
111,1,11,True,False,False,False,True,False,False,0
330,9,11,False,True,False,False,False,False,True,1
131,16,7,False,True,False,False,False,True,False,0
96,10,2,True,False,False,False,False,False,True,1
143,8,4,False,True,False,False,False,True,False,1
218,15,5,False,False,True,False,False,False,True,1
110,6,5,False,True,False,False,False,True,False,0
118,7,5,True,False,False,False,False,False,True,0
251,10,5,False,True,False,True,False,False,False,1
239,8,4,True,False,False,True,False,False,False,1
148,20,5,False,True,False,False,False,True,False,0
122,8,10,True,False,False,True,False,False,False,0
122,6,10,False,True,False,False,True,False,False,0
181,20,11,False,True,False,True,False,False,False,0
18,3,4,True,False,False,False,False,False,True,1
43,17,5,False,True,False,False,False,True,False,1
347,21,8,True,False,False,True,False,False,False,1
179,13,9,False,True,False,True,False,False,False,1
70,7,12,False,True,False,False,False,False,True,0
202,3,5,False,False,True,False,False,True,False,1
74,6,10,False,True,False,False,False,False,True,1
48,21,12,False,True,False,False,False,True,False,1
24,1,11,False,True,False,False,False,False,True,1
7,5,5,False,True,False,False,False,True,False,0
153,22,2,True,False,False,False,False,True,False,0
326,6,12,True,False,False,False,True,False,False,0
216,8,1,False,False,True,False,False,True,False,1
33,7,8,False,False,True,False,False,False,True,0
343,0,9,False,False,True,True,False,False,False,1
92,21,12,True,False,False,False,True,False,False,1
244,21,4,False,True,False,False,False,True,False,1
275,4,4,False,True,False,False,False,False,True,0
143,10,10,False,False,True,True,False,False,False,1
70,11,12,True,False,False,False,False,False,True,0
320,8,1,True,False,False,False,False,False,True,0
53,10,12,False,True,False,False,False,True,False,0
58,19,11,False,True,False,False,True,False,False,0
83,12,10,False,True,False,False,False,False,True,0
247,15,11,False,True,False,False,True,False,False,1
90,0,1,True,False,False,True,False,False,False,0
340,20,9,False,False,True,True,False,False,False,0
278,3,8,False,True,False,False,False,True,False,0
360,0,10,False,True,False,True,False,False,False,1
12,21,8,True,False,False,True,False,False,False,0
63,0,10,True,False,False,False,True,False,False,1
133,2,2,False,True,False,False,True,False,False,0
21,1,8,False,False,True,False,True,False,False,1
331,17,5,True,False,False,False,True,False,False,0
355,0,7,False,False,True,False,True,False,False,0
304,10,12,False,True,False,False,False,False,True,0
98,17,1,True,False,False,True,False,False,False,0
74,11,8,False,True,False,False,True,False,False,0
125,10,10,False,True,False,False,False,True,False,1
179,12,5,True,False,False,False,False,True,False,1
340,2,9,False,False,True,False,False,True,False,1
349,11,9,True,False,False,True,False,False,False,1
59,15,6,False,False,True,False,False,True,False,0
207,22,2,False,False,True,False,False,True,False,0
45,18,2,False,False,True,False,False,True,False,1
147,19,9,True,False,False,False,False,False,True,0
2,12,11,False,False,True,False,False,False,True,1
229,6,6,False,True,False,True,False,False,False,1
135,10,12,False,True,False,False,False,False,True,1
172,0,10,False,True,False,False,True,False,False,0
212,7,12,False,True,False,False,False,True,False,0
21,9,10,True,False,False,True,False,False,False,0
112,21,8,True,False,False,True,False,False,False,1
335,14,8,True,False,False,False,True,False,False,1
293,14,3,False,False,True,False,True,False,False,1
228,20,7,False,True,False,False,False,False,True,1
231,17,4,True,False,False,False,False,True,False,1
89,21,9,False,True,False,False,False,True,False,1
175,14,9,False,False,True,False,False,False,True,1
301,10,10,True,False,False,False,False,True,False,1
313,19,3,True,False,False,True,False,False,False,0
298,17,1,False,False,True,False,False,False,True,1
79,6,3,False,False,True,False,False,True,False,1
278,6,8,True,False,False,True,False,False,False,0
63,4,1,False,False,True,False,False,False,True,0
149,10,7,False,False,True,False,True,False,False,0
352,19,6,False,False,True,True,False,False,False,1
230,8,6,False,False,True,True,False,False,False,1
215,23,1,False,True,False,False,True,False,False,0
72,11,7,False,True,False,True,False,False,False,0
207,14,12,False,True,False,True,False,False,False,0
114,0,2,False,False,True,False,False,True,False,1
141,7,4,True,False,False,False,True,False,False,1
207,23,1,True,False,False,True,False,False,False,1
331,16,8,False,False,True,False,True,False,False,1
152,13,2,False,False,True,False,False,True,False,0
304,8,11,True,False,False,False,False,False,True,1
142,21,6,True,False,False,False,False,False,True,1
230,13,3,False,False,True,False,True,False,False,1
147,22,6,True,False,False,False,True,False,False,1
152,8,8,False,True,False,False,True,False,False,0
216,7,2,False,False,True,False,True,False,False,0
231,7,7,True,False,False,False,False,True,False,1
74,8,12,True,False,False,False,True,False,False,0
43,23,12,True,False,False,False,False,False,True,0
330,22,6,False,True,False,False,False,False,True,0
148,8,8,True,False,False,True,False,False,False,1
341,23,11,False,False,True,False,True,False,False,1
156,17,10,False,False,True,False,True,False,False,1
26,0,7,False,False,True,False,True,False,False,0
214,6,9,True,False,False,False,True,False,False,1
76,16,4,False,True,False,False,True,False,False,0
215,20,3,False,True,False,False,False,True,False,1
186,21,3,False,True,False,False,True,False,False,1
107,18,10,False,True,False,False,False,False,True,1
11,19,5,True,False,False,False,True,False,False,1
132,15,12,True,False,False,False,False,True,False,1
87,6,5,False,True,False,False,True,False,False,0
58,18,3,False,False,True,True,False,False,False,1
168,11,4,False,True,False,False,True,False,False,0
315,3,2,False,False,True,False,False,False,True,0
187,18,6,False,False,True,False,True,False,False,1
251,23,5,False,True,False,False,False,False,True,0
330,0,8,False,False,True,False,False,False,True,1
193,16,9,False,False,True,True,False,False,False,1
313,13,4,False,True,False,False,True,False,False,1
292,2,5,False,True,False,False,False,True,False,1
316,12,4,True,False,False,True,False,False,False,0
134,3,9,False,False,True,False,False,False,True,0
163,19,10,True,False,False,True,False,False,False,0
96,9,8,False,True,False,False,False,False,True,1
161,11,6,False,True,False,True,False,False,False,1
138,22,10,True,False,False,False,False,False,True,1
138,13,4,False,False,True,False,False,True,False,1
350,6,4,False,True,False,False,True,False,False,1
295,23,12,False,True,False,False,False,True,False,1
227,11,7,False,True,False,False,False,False,True,1
